split_family,comparison_family,metric,policy_a,policy_b,unit_cols,n_units,estimate,ci_low,ci_high,p_value,beneficial,holm_rank,holm_n_tests,holm_threshold,holm_reject,beneficial_and_holm_significant
db10_amputee_loso,agency_vs_plain_conf,active_macro_f1,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,0.06460619605414852,0.020185591017766777,0.10849437947619366,0.02048975512243878,True,2,5,0.0125,False,False
db10_amputee_loso,agency_vs_plain_conf,active_macro_f1,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,0.08126436580636022,0.04579711647653212,0.11439251458970892,0.0024987506246876563,True,1,5,0.01,True,True
db10_amputee_loso,agency_vs_plain_conf,active_risk_coverage_auc,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session,15,-0.07698461134212614,-0.1387100669615228,-0.012260136716791964,0.04447776111944028,True,2,5,0.0125,False,False
db10_amputee_loso,agency_vs_plain_conf,active_risk_coverage_auc,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session,15,0.01066247793044115,-0.05862131612660684,0.08069964601836628,0.7796101949025487,False,5,5,0.05,False,False
db10_amputee_loso,agency_vs_plain_conf,active_risk_coverage_auc,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,0.010567239686038265,-0.017922664083924695,0.04031706234424528,0.5282358820589705,False,4,5,0.025,False,False
db10_amputee_loso,agency_vs_plain_conf,active_risk_coverage_auc,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,-0.005532997106525035,-0.017999158247361126,0.007296880922003866,0.45577211394302847,True,3,5,0.016666666666666666,False,False
db10_amputee_loso,agency_vs_plain_conf,active_risk_coverage_auc,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,-0.011019057818113692,-0.019395485344982547,-0.002646694575528766,0.03248375812093953,True,1,5,0.01,False,False
db10_amputee_loso,agency_vs_plain_conf,ece,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session,15,0.05423189036027245,0.007546761707962389,0.10262188678644399,0.054972513743128434,False,1,5,0.01,False,False
db10_amputee_loso,agency_vs_plain_conf,ece,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session,15,0.012396479788271318,-0.03724412482218986,0.06281425732769116,0.6526736631684158,False,2,5,0.0125,False,False
db10_amputee_loso,agency_vs_plain_conf,ece,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,0.001671799682211587,-0.03754262472841496,0.04567573806408755,0.9445277361319341,False,5,5,0.05,False,False
db10_amputee_loso,agency_vs_plain_conf,ece,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,-0.0032487822988883624,-0.03197564796776337,0.03341517494284216,0.8855572213893054,True,4,5,0.025,False,False
db10_amputee_loso,agency_vs_plain_conf,ece,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,-0.005403045130208834,-0.030389663733625137,0.027747414684922932,0.7956021989005497,True,3,5,0.016666666666666666,False,False
db10_amputee_loso,agency_vs_plain_conf,mean_ali,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session,15,-0.002077530076716764,-0.004258005904163133,-0.0002101021903066247,0.0769615192403798,True,3,5,0.016666666666666666,False,False
db10_amputee_loso,agency_vs_plain_conf,mean_ali,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session,15,-0.005131776615102466,-0.010854169986293691,0.00021536064309222067,0.10494752623688156,True,4,5,0.025,False,False
db10_amputee_loso,agency_vs_plain_conf,mean_ali,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,0.004836862065292352,-0.004646615226668747,0.015396266112826636,0.3853073463268366,False,5,5,0.05,False,False
db10_amputee_loso,agency_vs_plain_conf,mean_ali,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,0.01246711174798932,0.003309815153005906,0.02383870538393642,0.018490754622688656,False,2,5,0.0125,False,False
db10_amputee_loso,agency_vs_plain_conf,mean_ali,agency_margin_tau_0.20,plain_conf_threshold_matched_tau_0.20,split_id|subject_id|session,15,0.01648803613700961,0.007782174188922067,0.02834436668163788,0.0004997501249375312,False,1,5,0.01,True,False
db10_amputee_loso,agency_vs_plain_conf,intervention_rate,agency_margin_tau_0.02,plain_conf_threshold_matched_tau_0.02,split_id|subject_id|session,15,0.1165079365079365,0.07414087301587301,0.16109642857142856,0.0009995002498750624,True,4,5,0.025,True,True
db10_amputee_loso,agency_vs_plain_conf,intervention_rate,agency_margin_tau_0.05,plain_conf_threshold_matched_tau_0.05,split_id|subject_id|session,15,0.16938095238095235,0.09103134920634919,0.24981150793650791,0.0024987506246876563,True,5,5,0.05,True,True
db10_amputee_loso,agency_vs_plain_conf,intervention_rate,agency_margin_tau_0.10,plain_conf_threshold_matched_tau_0.10,split_id|subject_id|session,15,0.2534920634920635,0.1644920634920635,0.349479365079365,0.0004997501249375312,True,1,5,0.01,True,True
db10_amputee_loso,agency_vs_plain_conf,intervention_rate,agency_margin_tau_0.15,plain_conf_threshold_matched_tau_0.15,split_id|subject_id|session,15,0.2632380952380952,0.17566388888888892,0.371065476190476,0.0004997501249375312,True,2,5,0.0125,True,True
